CTRL-rep1	CTRL-rep2	CTRL-rep3	ESRP-DKO-rep1	ESRP-DKO-rep2	ESRP-DKO-rep3	
1586.4875	1681.2983	1711.8668	1686.845	1877.8842	1789.957	
1584.7614	1679.7899	1709.5476	1684.7367	1875.64	1788.6892	
1593.3063	1688.5591	1726.8593	1696.6099	1886.3827	1798.8624	
1596.9142	1692.4259	1730.0278	1699.9421	1890.4989	1802.8082	
1593.0334	1689.553	1726.1306	1696.3341	1886.1146	1799.3217	
1589.7782	1686.5763	1726.5065	1696.2747	1886.1106	1796.6433	
1586.6332	1682.9299	1717.7726	1688.2404	1881.7719	1792.3699	
1581.4822	1677.1189	1711.6245	1682.7318	1875.5671	1786.907	
1585.2374	1677.1592	1719.2522	1687.6366	1875.902	1791.3313	
1589.7263	1681.6404	1725.0519	1693.0259	1881.3953	1796.5332	
1594.7659	1687.9061	1730.4177	1698.3347	1887.7067	1802.183	
1595.6343	1685.7356	1727.842	1696.4924	1884.4176	1803.0938	
1594.4736	1685.2985	1729.4403	1694.1512	1883.0685	1801.6417	
1598.2521	1689.7393	1732.6022	1697.4935	1887.515	1805.2546	
1597.3962	1688.7415	1731.2587	1696.0563	1886.06	1804.7808	
1593.5127	1684.9615	1727.45	1693.2771	1881.5215	1801.0376	
1582.8472	1673.2313	1716.8214	1681.1432	1867.6516	1789.3159	
1576.9193	1667.3768	1710.6644	1675.564	1860.6818	1782.7699	
1582.1426	1672.7017	1715.1572	1681.1086	1867.4526	1788.5115	
1587.1346	1678.0022	1713.814	1679.5403	1867.2224	1787.7017	
1584.9017	1675.3427	1712.2013	1677.2527	1865.1317	1784.9033	
1587.8877	1676.0173	1714.5398	1681.1633	1866.7009	1792.551	
1584.4004	1673.4553	1711.5344	1677.6084	1862.5558	1789.6077	
1581.603	1671.2336	1708.8156	1674.9601	1859.0438	1786.5577	
1577.5444	1667.2751	1704.4066	1671.6586	1854.535	1782.6517	
1573.2885	1662.6069	1700.0511	1666.5698	1849.4276	1778.1346	
1580.7184	1670.811	1708.7047	1675.0334	1858.4393	1787.4537	
1576.86	1667.1211	1704.9552	1671.434	1853.4646	1783.3534	
1577.0746	1665.0022	1704.2314	1671.5157	1854.1442	1783.8683	
1573.652	1661.5277	1701.4333	1669.7319	1849.7394	1780.1323	
1569.011	1655.9645	1694.5667	1664.1487	1843.9911	1774.1475	
1574.7367	1662.2472	1700.9751	1670.8054	1851.17	1780.7843	
1571.8689	1659.727	1697.1549	1668.4069	1848.6517	1778.2013	
1568.6622	1656.3109	1692.9727	1665.825	1844.6561	1775.1466	
1572.5178	1660.1617	1699.2775	1672.7964	1852.9796	1779.5253	
1572.419	1657.0859	1701.9769	1676.1267	1854.4419	1780.5996	
1574.4469	1658.907	1702.6852	1678.0947	1852.0592	1782.6519	
1570.2461	1654.2155	1698.544	1674.0647	1846.6993	1777.765	
1568.8826	1652.2676	1697.2523	1672.4296	1845.4897	1776.1396	
1567.0723	1650.4989	1695.6412	1670.5497	1843.3325	1773.9402	
1561.1964	1643.1451	1685.8495	1662.7552	1835.7517	1767.9601	
1560.3574	1641.825	1684.9513	1662.0209	1834.7694	1766.7578	
1561.6394	1642.943	1684.8489	1662.9907	1836.3776	1767.5078	
1566.8428	1648.6934	1689.9392	1669.0653	1843.0	1774.2953	
1567.3661	1648.6093	1691.1409	1669.6932	1847.7893	1774.755	
1565.7821	1647.3525	1692.8988	1668.0446	1846.8004	1773.1487	
1563.906	1645.8549	1691.2659	1666.2606	1844.819	1771.3558	
1561.6628	1646.9215	1689.6023	1663.1737	1841.9977	1769.3446	
1561.394	1646.9165	1689.5911	1662.9623	1840.4196	1768.4095	
1554.0415	1639.2065	1683.9456	1650.6863	1829.0256	1765.1655	
1551.8198	1637.1791	1678.5332	1648.3357	1825.5585	1758.7573	
1556.321	1641.1163	1683.9124	1653.0803	1830.75	1764.1338	
1559.3689	1643.75	1685.8219	1655.5474	1832.1522	1766.0931	
1563.2804	1647.8612	1690.6052	1660.4033	1837.1675	1770.8352	
1555.5199	1639.6179	1680.8274	1651.7847	1828.7329	1763.3027	
1565.6259	1649.5947	1688.7734	1660.262	1840.209	1776.2949	
1565.5613	1648.9929	1688.7102	1660.4602	1840.6285	1776.739	
1567.1678	1648.9476	1687.6102	1659.8865	1842.0287	1782.0626	
1557.8794	1639.1	1677.4916	1649.3116	1830.6182	1771.3851	
1559.4882	1640.3795	1678.767	1650.3462	1832.7153	1773.0721	
1558.6161	1640.2386	1677.5533	1649.3801	1831.6531	1771.7256	
1563.5819	1645.7584	1684.837	1655.2645	1838.0383	1777.4359	
1561.2786	1643.4172	1681.7146	1652.3041	1835.6875	1774.9883	
1560.0835	1642.4519	1679.7433	1650.3488	1833.6361	1773.8501	
1538.307	1619.7488	1661.8177	1631.0	1814.903	1751.4259	
1533.1055	1614.4904	1657.0518	1626.6978	1809.3689	1746.393	
1533.3861	1613.227	1658.1256	1627.6167	1810.0704	1749.8024	
1531.4053	1610.8334	1657.6921	1627.516	1809.7355	1752.6038	
1532.0144	1611.3124	1657.8593	1627.9064	1810.438	1753.6761	
1526.9495	1606.3245	1652.9012	1622.2241	1804.2798	1747.9692	
1522.9784	1601.8862	1648.8173	1617.5394	1799.4088	1743.5012	
1521.6892	1599.1141	1647.0	1616.4469	1798.5317	1742.7512	
1520.7662	1598.6044	1645.2228	1615.1951	1797.2244	1741.1848	
1524.4781	1602.7823	1648.9476	1619.6716	1802.2924	1745.7876	
1521.1975	1599.6191	1645.4286	1615.4575	1797.5481	1740.4292	
1521.4279	1599.9482	1644.8267	1615.564	1797.1387	1741.3438	
1518.1149	1597.9434	1640.3467	1610.9172	1793.2847	1738.1466	
1511.9854	1591.0271	1631.4347	1603.3108	1786.3069	1731.6443	
1513.5245	1592.9432	1632.7985	1604.485	1788.8635	1733.1952	
1520.5529	1599.5619	1639.2323	1611.5718	1797.0697	1741.6836	
1528.7246	1608.1575	1644.7837	1620.1222	1806.4171	1750.3585	
1531.505	1610.6416	1646.6123	1623.0127	1808.8589	1753.0636	
1532.6425	1611.6725	1650.1666	1625.6923	1811.1115	1754.5061	
1536.985	1619.6075	1655.8535	1632.7275	1815.8984	1763.8914	
1538.6868	1620.914	1657.365	1635.4679	1818.873	1765.042	
1540.927	1623.5115	1659.9095	1638.0259	1820.4183	1772.2462	
1534.5	1616.0408	1656.0597	1631.5621	1813.6394	1765.7706	
1530.8334	1611.7194	1652.0052	1628.3446	1809.5703	1762.374	
1531.3671	1612.0742	1648.3507	1628.5896	1810.641	1762.85	
1532.7615	1613.2256	1649.1094	1629.7266	1811.9152	1764.1704	
1529.6193	1608.4718	1645.9948	1626.2266	1807.5244	1760.1078	
1519.9797	1597.1461	1635.0599	1615.8151	1795.3342	1748.0526	
1520.1498	1599.3718	1632.2448	1612.3281	1791.2211	1743.7694	
1523.7704	1602.433	1635.2749	1617.0968	1795.6615	1746.995	
1520.6072	1598.7449	1630.6439	1612.4319	1791.7649	1743.6348	
1520.6163	1598.8243	1630.2021	1612.6273	1792.1917	1743.947	
1513.3949	1592.3057	1622.6027	1606.0394	1784.0702	1737.6987	
1519.7313	1599.4987	1629.1617	1612.9443	1791.7644	1744.0	
1512.4379	1591.7513	1620.1755	1603.7207	1782.063	1734.8082	
1505.0078	1584.5419	1609.3245	1593.5612	1772.3334	1723.4066	
1504.943	1588.5984	1608.6862	1593.2793	1772.3649	1723.7289	
1503.6831	1590.3	1608.6826	1591.0826	1770.2764	1722.1897	
1499.3143	1585.9973	1603.584	1586.8854	1765.4158	1716.5743	
1503.822	1590.4722	1607.2446	1590.7393	1770.3103	1720.925	
1503.411	1589.7587	1605.5618	1590.1156	1769.4722	1719.4806	
1505.95	1588.4574	1608.6298	1593.2108	1772.136	1718.5026	
1502.3131	1584.6995	1604.419	1589.0162	1772.746	1713.5466	
1519.209	1602.615	1623.5789	1609.7174	1794.7339	1733.3151	
1515.4921	1598.8048	1619.5978	1606.3043	1790.43	1729.3854	
1521.568	1605.585	1625.548	1612.4082	1798.1111	1732.5524	
1525.2452	1610.7793	1621.79	1614.7451	1802.5205	1736.6111	
1521.9703	1607.6022	1618.0884	1611.7091	1798.2684	1732.529	
1516.5903	1601.4932	1612.6464	1605.8698	1792.5507	1725.6746	
1511.7108	1595.6613	1606.0083	1600.1083	1786.3792	1720.7295	
1510.4932	1594.4904	1605.2139	1600.078	1787.0276	1720.6383	
1515.079	1599.3168	1610.4218	1604.7899	1792.6427	1725.3877	
1522.8384	1608.7091	1612.9299	1607.441	1798.1056	1733.7607	
1515.948	1601.8365	1605.339	1600.5309	1790.6056	1727.0295	
1518.6263	1604.6805	1607.6826	1603.5916	1794.5682	1730.0	
1520.1846	1606.5543	1610.3184	1606.483	1796.9163	1732.7324	
1519.3884	1606.805	1610.0901	1606.8588	1795.5559	1731.7703	
1507.1956	1594.8077	1597.0735	1593.5354	1780.7871	1718.7101	
1503.9807	1591.585	1593.5875	1590.0935	1776.4762	1718.9701	
1501.0138	1587.3677	1589.5114	1586.66	1772.6246	1714.5625	
1498.7438	1583.6351	1586.8022	1583.5156	1770.0392	1712.2147	
1495.942	1580.8938	1588.7386	1580.9318	1767.9803	1709.97	
1491.4807	1575.5894	1583.6165	1576.9517	1763.7949	1705.8583	
1484.2266	1568.1956	1575.9204	1569.2585	1754.913	1697.4115	
1480.4199	1563.9302	1570.6847	1564.1847	1749.8933	1692.7574	
1479.3546	1562.6023	1569.1852	1562.6781	1749.093	1691.1584	
1485.1532	1568.7098	1574.1548	1567.1863	1755.609	1697.0907	
1489.9218	1574.5311	1579.1954	1572.0603	1760.466	1701.9174	
1486.4218	1571.1299	1574.8334	1568.4281	1757.6193	1698.4408	
1498.3927	1582.0114	1586.6666	1579.6696	1772.9138	1710.5083	
1498.068	1577.812	1582.826	1574.655	1773.2795	1705.3583	
1502.1995	1582.5559	1587.9154	1580.1575	1778.9391	1709.1927	
1504.3352	1585.366	1589.9648	1582.5542	1782.1575	1711.6123	
1502.8539	1584.17	1589.4281	1581.1907	1781.0	1710.2837	
1501.6293	1582.8121	1587.8295	1579.2323	1780.1052	1707.9972	
1507.5116	1588.718	1596.9053	1589.0326	1787.1794	1717.1105	
1508.0753	1588.1195	1598.19	1588.2899	1785.5853	1715.2634	
1507.8174	1588.7814	1601.0625	1586.8373	1784.5411	1713.8442	
1514.228	1591.5454	1604.985	1594.5343	1793.8368	1720.88	
1512.2626	1591.5177	1607.9788	1597.0964	1797.3533	1717.9253	
1508.5635	1587.7278	1604.0212	1592.9368	1794.9219	1712.7069	
1505.6598	1585.454	1596.1697	1585.741	1786.1321	1703.477	
1503.0651	1582.6261	1592.009	1582.6174	1782.1952	1699.5374	
1505.27	1584.6637	1592.5806	1583.5469	1783.0874	1700.5331	
1503.6279	1582.9463	1587.9086	1579.9575	1779.9033	1698.0057	
1500.9701	1580.8289	1583.4724	1575.7866	1777.3921	1698.0059	
1495.1138	1576.2343	1577.497	1570.1006	1770.623	1691.895	
1501.6006	1583.1445	1584.36	1576.8379	1778.1981	1698.4912	
1503.5315	1585.0632	1589.2438	1583.368	1785.841	1699.4532	
1501.5076	1583.3584	1587.3488	1581.2484	1783.4128	1697.5702	
1508.7311	1591.591	1589.6316	1583.9753	1786.4264	1700.3871	
1506.4683	1588.6637	1586.7245	1581.5969	1783.7516	1697.6656	
1494.2507	1575.7181	1573.8793	1568.123	1768.6257	1682.8446	
1496.0785	1577.503	1574.8204	1570.1077	1769.7484	1685.4193	
1494.3988	1576.0	1573.1578	1568.9816	1768.132	1683.5278	
1492.6133	1573.6151	1570.8823	1567.4462	1765.9631	1681.4252	
1491.5106	1572.1302	1570.4583	1567.3385	1764.6411	1681.1144	
1490.4441	1570.803	1569.6254	1565.637	1762.4233	1679.5483	
1499.9358	1574.7186	1581.047	1577.1184	1767.8885	1690.4985	
1496.208	1570.6605	1577.0408	1573.2648	1763.774	1685.5786	
1498.6196	1573.3712	1579.7799	1576.0437	1767.7329	1688.4435	
1500.3816	1575.5908	1580.9558	1577.4608	1769.377	1690.2627	
1504.0402	1579.25	1584.6646	1581.4843	1773.7406	1694.1377	
1513.1708	1588.7858	1589.2985	1591.6804	1785.6698	1704.8132	
1515.785	1592.0281	1591.9076	1595.2953	1788.2808	1708.3202	
1518.0062	1594.6218	1595.1118	1599.2166	1797.9175	1711.9333	
1520.4106	1592.6469	1596.0577	1601.4984	1800.1592	1712.8723	
1531.9905	1605.5994	1608.576	1615.8	1814.9196	1725.9418	
1531.0664	1604.817	1608.987	1616.0742	1814.045	1725.6871	
1525.7943	1599.3564	1603.8252	1610.7355	1808.3312	1720.5154	
1524.5443	1598.6025	1601.9255	1608.9935	1806.4598	1718.3619	
1523.2794	1598.3386	1600.948	1608.0518	1810.8479	1717.5292	
1524.7007	1599.9778	1604.0814	1612.2987	1813.7727	1718.4229	
1524.656	1599.2349	1604.0	1612.7987	1813.289	1717.9073	
1519.0095	1594.2731	1603.1144	1607.117	1807.2013	1711.4166	
1512.0063	1586.7238	1598.3203	1599.3896	1798.7662	1706.4568	
1520.0128	1595.4281	1601.5016	1607.621	1808.8595	1710.0991	
1533.3859	1608.7788	1616.4014	1622.1738	1824.3376	1724.5	
1532.8135	1607.4584	1615.6547	1621.4557	1823.2328	1723.8727	
1537.6677	1612.3536	1619.4686	1626.3158	1828.2073	1728.4767	
1539.1003	1614.2645	1621.4735	1628.2542	1830.9307	1730.1031	
1546.4902	1623.1327	1628.8937	1635.447	1840.1158	1738.4734	
1547.2662	1624.4661	1628.1395	1635.4669	1840.9205	1738.605	
1550.3225	1628.698	1630.3867	1638.1096	1844.4851	1741.6887	
1549.3323	1627.9838	1631.4816	1635.4651	1841.4518	1743.4417	
1547.368	1625.7954	1629.8027	1633.5316	1838.6279	1741.7634	
1547.5016	1626.2046	1629.3345	1633.0764	1838.7476	1741.7887	
1547.5701	1626.8539	1628.8829	1632.3289	1838.4485	1742.5994	
1551.1405	1630.482	1633.547	1636.4233	1842.41	1746.3671	
1551.366	1630.6906	1633.1074	1635.6466	1840.9734	1746.5475	
1555.6361	1635.8529	1638.0707	1640.6522	1846.9164	1751.5428	
1553.4263	1633.768	1636.5825	1638.5552	1844.2542	1748.5809	
1556.7203	1636.9049	1640.2804	1643.0973	1848.7684	1752.3217	
1554.9507	1635.2491	1639.777	1640.7719	1846.4229	1749.8949	
1552.2673	1633.4276	1641.2949	1642.4006	1845.0977	1746.7284	
1545.6534	1632.2509	1637.7255	1639.6027	1838.2863	1740.0511	
1541.6633	1627.2145	1633.5017	1636.2559	1834.1818	1735.2268	
1540.1782	1624.8911	1631.9491	1634.4377	1832.596	1733.1565	
1547.3564	1631.637	1641.9424	1642.7407	1841.1986	1740.3738	
1548.1353	1632.4719	1642.0101	1642.4781	1841.4142	1740.3961	
1545.2311	1629.2574	1639.9628	1640.4882	1837.8317	1736.6869	
1554.5742	1639.0165	1651.7356	1651.1212	1849.2694	1746.7924	
1558.5133	1643.0166	1654.4014	1654.1993	1853.8683	1750.3269	
1557.3875	1641.8542	1653.8469	1653.527	1852.3987	1749.2596	
1550.1262	1635.2625	1648.0	1645.0068	1842.4847	1739.8007	
1537.3788	1622.6113	1634.3959	1630.8577	1826.4983	1723.6592	
1541.2866	1633.0702	1645.7457	1641.8704	1831.381	1728.3967	
1542.5834	1633.3645	1647.9106	1642.7611	1832.8027	1729.1774	
1541.174	1630.9833	1644.6827	1640.9589	1829.6075	1727.5923	
1520.5637	1610.293	1616.9342	1612.4811	1802.1781	1700.7305	
1521.3356	1610.8451	1622.4097	1613.4364	1802.798	1700.7825	
1524.973	1614.9661	1627.5315	1616.083	1806.5828	1703.1863	
1537.1082	1625.8848	1641.1888	1630.6713	1820.4242	1715.2712	
1542.2814	1631.1973	1646.5685	1635.5625	1826.8512	1720.423	
1543.5864	1632.4387	1647.0983	1637.0521	1828.1592	1721.059	
1547.1462	1635.7474	1650.6796	1639.3867	1831.5243	1724.3191	
1547.7925	1635.2286	1651.2817	1639.4008	1830.7709	1724.1085	
1547.6938	1635.8225	1651.8978	1638.9547	1831.0416	1724.6415	
1553.4506	1642.5	1658.4912	1646.2622	1838.7839	1731.4983	
1558.5753	1647.7389	1663.5745	1651.8105	1844.5664	1736.5133	
1557.8356	1646.653	1663.61	1650.6737	1843.7063	1735.8577	
1548.4006	1641.22	1657.0142	1640.6492	1831.958	1724.7417	
1548.8219	1641.5223	1655.7446	1640.0386	1831.6853	1724.4801	
1546.9486	1639.2853	1653.0319	1636.6737	1828.3986	1721.1158	
1547.6644	1640.0962	1652.9043	1636.8982	1829.1469	1721.1821	
1544.5377	1637.1855	1650.3972	1634.0842	1826.5559	1718.2119	
1546.7637	1639.8281	1652.266	1636.214	1829.437	1720.692	
1548.9897	1642.3896	1655.0569	1639.0	1831.9614	1723.2823	
1547.1066	1640.6965	1652.0676	1636.1655	1830.6	1721.4651	
1544.8798	1638.4586	1649.0605	1632.5282	1826.6737	1718.5913	
1542.756	1635.8655	1646.1459	1629.8522	1822.6947	1716.2823	
1540.8179	1634.1448	1645.0143	1628.1691	1820.3368	1714.5581	
1540.0275	1633.369	1643.4591	1626.426	1819.6456	1713.3289	
1537.8557	1630.5758	1640.7794	1622.9578	1817.1158	1711.0133	
1535.0138	1627.3759	1637.089	1619.3064	1814.2667	1707.8173	
1532.8385	1625.1517	1634.9181	1616.8767	1811.3579	1705.9801	
1535.6759	1627.9135	1635.9785	1618.629	1813.7922	1708.6934	
1537.5172	1629.692	1637.8464	1621.5654	1816.514	1711.27	
1534.6138	1626.8616	1634.8214	1618.1979	1811.9507	1708.62	
1539.7474	1632.0868	1638.9928	1623.5709	1817.8551	1714.4281	
1538.2249	1630.257	1635.6094	1621.3652	1814.947	1711.9633	
1532.7163	1625.2327	1630.5627	1616.2837	1809.5759	1707.7893	
1538.6423	1631.8955	1636.446	1622.5801	1816.8475	1713.9261	
1537.1528	1629.8292	1634.964	1621.3025	1816.0035	1713.3724	
1531.4166	1622.6969	1629.3453	1615.2527	1810.0319	1708.3759	
1530.9028	1621.8745	1629.5144	1615.4377	1810.0212	1708.6208	
1528.3438	1619.2405	1626.7195	1612.0356	1807.3582	1706.5806	
1526.3368	1616.5052	1624.59	1609.5765	1805.7908	1705.0201	
1523.5209	1613.0	1621.8237	1606.6228	1803.11	1702.0436	
1530.8252	1620.8632	1630.5797	1614.3943	1812.5964	1709.5338	
1508.2133	1599.035	1611.3586	1592.57	1786.4429	1687.7703	
1506.7902	1597.6211	1609.7609	1591.742	1785.3214	1687.2635	
1508.0	1598.6492	1611.9529	1593.7133	1786.8822	1690.4222	
1511.8527	1603.0247	1615.2328	1597.946	1791.6129	1694.8068	
1508.7473	1599.0809	1610.8	1593.946	1787.0143	1689.5017	
1503.3368	1593.3662	1608.16	1591.9965	1785.7205	1687.5458	
1497.0631	1586.4824	1604.3978	1587.3862	1779.3921	1682.6769	
1494.9579	1584.2922	1600.3832	1583.8231	1775.9856	1678.7585	
1498.4648	1588.3816	1603.2858	1588.4312	1780.5632	1682.6416	
1498.7535	1588.1908	1603.5604	1588.8478	1780.7798	1682.6655	
1499.3733	1589.3887	1603.8206	1588.692	1780.7617	1683.6484	
1500.0564	1589.3392	1603.4799	1589.1377	1781.1191	1683.6621	
1498.6584	1586.1166	1604.3187	1591.0725	1782.9891	1685.471	
1494.7606	1581.9187	1599.3553	1586.2572	1777.657	1681.1161	
1498.3922	1585.1525	1601.8566	1588.5709	1780.4637	1683.4829	
1497.1661	1583.5106	1599.4742	1585.5746	1778.5289	1681.4349	
1504.2446	1590.9857	1608.1222	1588.9489	1782.56	1683.9897	
1503.844	1590.815	1606.6296	1588.2993	1781.7455	1683.7217	
1502.8014	1589.2811	1604.126	1585.4088	1780.2545	1681.3505	
1502.1178	1589.3728	1603.582	1584.2904	1780.4359	1680.5605	
1498.2821	1585.2975	1605.4232	1580.6729	1776.1685	1682.4791	
1496.525	1583.8351	1603.9438	1579.2096	1774.9231	1680.8577	
1495.025	1581.6631	1601.749	1576.6104	1772.4689	1678.6459	
1491.6786	1576.9928	1598.779	1572.7169	1769.1538	1674.8577	
1494.1039	1579.518	1603.0076	1575.2694	1772.5515	1677.8188	
1509.7706	1594.7338	1619.6052	1599.626	1792.9191	1702.6259	
1517.8674	1603.3849	1628.7858	1610.9111	1804.8015	1714.4441	
1513.233	1598.8525	1625.7142	1607.3259	1800.864	1709.0035	
1513.3082	1599.7338	1624.718	1607.3407	1801.3052	1708.9895	
1511.4911	1598.6044	1622.7518	1605.5852	1799.8162	1706.4615	
1508.7347	1596.0972	1619.8646	1602.1222	1796.0073	1702.2727	
1505.2653	1592.8813	1614.6316	1597.8112	1791.1104	1697.2238	
1509.9893	1599.4188	1604.2189	1597.0707	1799.6753	1698.7614	
1504.446	1594.675	1597.9509	1591.7955	1792.8672	1692.9229	
1510.9928	1601.0	1605.5645	1598.5709	1800.6185	1700.5598	
1514.1119	1610.3768	1610.2311	1602.5671	1805.3074	1704.5704	
1520.7065	1618.1418	1618.6235	1611.6067	1814.6692	1712.3145	
1519.1631	1616.4836	1619.5399	1620.2697	1815.1859	1717.2375	
1515.8805	1612.3381	1617.2927	1616.4757	1810.8588	1712.6383	
1516.6327	1614.1423	1617.4504	1618.094	1812.3246	1713.5979	
1515.5382	1613.2227	1616.1755	1616.7782	1810.6268	1712.3488	
1513.0472	1610.803	1613.271	1613.6504	1808.3396	1710.79	
1511.5419	1609.365	1611.3092	1612.8496	1806.5074	1710.612	
1512.0873	1610.5767	1611.7787	1613.312	1807.347	1710.8363	
1511.3381	1609.6788	1609.4313	1611.9436	1805.6604	1709.7616	
1511.8328	1610.8358	1610.8245	1612.8834	1806.25	1710.7758	
1511.2545	1610.0693	1609.8092	1611.7744	1804.0112	1708.7081	
1508.5564	1607.7335	1608.0992	1609.8496	1802.153	1706.3168	
1507.1564	1606.6095	1607.6908	1609.9888	1801.168	1704.9537	
1507.4364	1606.8248	1607.5038	1610.3082	1801.1978	1704.7758	
1516.2773	1609.3613	1612.794	1621.7019	1813.764	1716.2858	
1518.3723	1609.3248	1618.439	1624.6453	1814.6517	1719.2214	
1515.8687	1607.6862	1615.603	1622.0717	1810.4719	1715.85	
1514.8759	1607.0547	1616.042	1621.8378	1810.2059	1715.1178	
1516.8613	1609.5948	1621.3027	1623.1622	1812.8615	1717.1857	
1514.77	1608.9124	1618.5364	1620.4529	1809.985	1714.4214	
1519.6227	1614.9927	1622.9807	1624.197	1815.6052	1719.5269	
1523.2427	1619.0479	1625.1853	1626.8517	1819.8302	1722.3921	
1521.6471	1616.0735	1621.1042	1625.4144	1817.6981	1720.5612	
1526.096	1621.487	1626.9496	1630.542	1823.7084	1725.1877	
1536.107	1631.2546	1639.8217	1641.313	1836.6666	1735.4332	
1532.0221	1627.4797	1635.8721	1637.6222	1832.6742	1731.3899	
1518.3136	1613.2694	1617.5155	1622.416	1815.9735	1716.2997	
1519.5682	1614.9927	1617.9845	1622.8206	1815.8105	1716.4115	
1519.9336	1615.4613	1618.6279	1621.4008	1813.6023	1716.538	
1520.118	1615.786	1619.845	1622.0878	1814.2954	1718.0686	
1518.7417	1614.155	1618.8217	1619.439	1813.6628	1717.6931	
1520.9741	1617.1444	1622.1829	1622.7587	1819.2966	1720.7211	
1525.1482	1620.2556	1626.1556	1627.1915	1823.1863	1730.8982	
1529.4796	1624.7657	1635.6432	1635.4943	1828.9962	1742.3663	
1526.632	1621.6877	1632.0627	1632.9807	1825.6068	1739.1208	
1522.9851	1618.1078	1628.6274	1630.7529	1822.1947	1735.4615	
1521.948	1617.4573	1627.098	1629.1969	1820.3778	1733.773	
1519.5316	1614.7881	1624.0706	1627.1351	1817.0038	1729.1282	
1519.6617	1615.0409	1625.553	1628.6023	1817.7748	1729.6849	
1516.6914	1611.342	1623.2588	1626.3243	1815.1985	1726.6959	
1513.8624	1608.2639	1621.0275	1623.7645	1812.1603	1723.751	
1516.7612	1611.8694	1625.5276	1628.1008	1816.1992	1727.6985	
1523.3396	1618.9739	1634.1575	1635.8179	1824.6437	1734.7573	
1528.7687	1624.959	1642.6456	1643.5465	1831.3295	1740.1617	
1527.6157	1623.2985	1642.437	1643.7714	1830.931	1738.7463	
1524.332	1620.5858	1639.6024	1640.7751	1828.0958	1734.5662	
1522.5074	1619.0374	1637.1339	1642.9532	1830.5347	1731.9117	
1526.176	1622.6554	1641.8103	1647.207	1834.915	1735.8265	
1483.7518	1576.7142	1600.4286	1602.553	1782.3334	1691.1371	
1488.4906	1581.7698	1605.9602	1607.4606	1787.1829	1695.9628	
1486.4	1580.8	1603.9044	1605.5472	1785.8755	1693.6283	
1489.3282	1584.0679	1607.4303	1608.9291	1790.2607	1697.2156	
1487.2642	1581.2113	1604.518	1605.7795	1787.4747	1694.2343	
1487.1962	1581.1283	1604.1434	1606.1732	1788.0156	1692.4313	
1479.166	1573.5924	1596.506	1598.2795	1779.4086	1684.1003	
1478.5962	1572.849	1596.49	1597.5591	1778.7665	1683.1934	
1481.0944	1574.7283	1598.0239	1600.2677	1781.0662	1683.9814	
1520.229	1609.8213	1641.6814	1649.8606	1824.4236	1732.282	
1520.1985	1610.365	1642.0686	1651.1434	1824.1294	1731.3008	
1522.4542	1612.365	1645.2137	1654.1913	1826.6746	1733.361	
1523.8698	1613.7367	1648.1821	1657.272	1828.7677	1735.8226	
1521.7778	1610.7213	1646.6073	1655.816	1826.2401	1733.7057	
1519.0115	1607.168	1643.9677	1653.332	1822.5472	1730.9698	
1526.0039	1614.9464	1651.5935	1661.3976	1830.8695	1738.6136	
1525.1885	1613.3065	1649.8212	1660.5903	1828.8735	1737.2235	
1524.5	1611.6053	1647.2643	1659.1084	1827.174	1735.3901	
1522.1731	1609.5057	1644.7683	1657.0803	1825.0869	1732.966	
1522.7384	1609.7012	1643.9187	1658.261	1825.8774	1732.409	
1520.95	1607.8774	1642.3374	1657.3011	1824.7194	1731.3334	
1519.0425	1606.9884	1642.3551	1657.3267	1823.9683	1729.8365	
1516.8688	1604.1116	1641.8816	1656.2258	1822.4603	1728.2472	
1518.2162	1606.1307	1642.6694	1657.7701	1825.1904	1728.8745	
1517.6757	1605.623	1642.4979	1658.0604	1825.1865	1729.1027	
1517.4535	1605.695	1644.8976	1659.8826	1826.4104	1730.374	
1513.624	1602.668	1640.6271	1655.6923	1822.0479	1726.9427	
1503.6279	1592.7683	1628.3934	1645.1821	1811.5618	1716.5343	
1502.814	1592.8147	1627.709	1644.1052	1811.2191	1715.5	
1507.1051	1598.0891	1634.2551	1649.0244	1816.86	1721.0077	
1517.463	1608.4186	1645.7902	1660.8943	1829.332	1732.498	
1525.926	1617.1938	1657.8066	1670.8699	1840.168	1742.7778	
1530.6719	1622.6304	1664.2438	1676.7837	1846.5502	1748.4346	
1525.7284	1618.9764	1663.9707	1670.8271	1843.2955	1750.9066	
1522.4961	1615.3059	1661.3138	1667.9958	1839.9797	1747.6848	
1535.6614	1628.902	1679.456	1683.823	1855.7733	1763.0701	
1532.9763	1625.6	1676.1172	1679.4445	1851.5385	1758.9027	
1534.9016	1628.0078	1677.8995	1681.4774	1853.5911	1760.7665	
1542.9604	1635.626	1693.9832	1696.6888	1862.7683	1769.2695	
1548.4642	1641.3043	1700.2246	1702.9333	1870.0367	1775.5686	
1548.9246	1641.9407	1700.8771	1703.5708	1869.9429	1776.0745	
1562.7817	1653.8063	1717.2288	1719.0042	1886.6409	1790.0117	
1562.5476	1653.7905	1716.945	1719.1542	1885.6041	1789.9922	
1560.9603	1652.2529	1715.1991	1717.1292	1884.3429	1788.4823	
1566.3705	1658.4286	1720.7362	1723.1632	1890.6558	1794.8544	
1562.7968	1654.6469	1718.0851	1719.4812	1886.2295	1791.1536	
1560.3984	1652.1825	1715.3362	1716.5774	1882.8606	1788.8031	
