file	percent	reads	taxon_id	taxon_name
second_kaiju_MEM_verbose.out	0.000147	41	46239	Mesoplasma
second_kaiju_MEM_verbose.out	0.000147	41	51366	Salinivibrio
second_kaiju_MEM_verbose.out	0.000147	41	83612	Psychroflexus
second_kaiju_MEM_verbose.out	0.000147	41	273135	Candidatus Cardinium
second_kaiju_MEM_verbose.out	0.000147	41	314343	Sideroxydans
second_kaiju_MEM_verbose.out	0.000147	41	444432	Anderseniella
second_kaiju_MEM_verbose.out	0.000147	41	762296	Methylovulum
second_kaiju_MEM_verbose.out	0.000147	41	1184606	Austwickia
second_kaiju_MEM_verbose.out	0.000143	40	29526	Syntrophobacter
second_kaiju_MEM_verbose.out	0.000143	40	92944	Ketogulonicigenium
second_kaiju_MEM_verbose.out	0.000143	40	196118	Methanocaldococcus
second_kaiju_MEM_verbose.out	0.000143	40	447237	Frondihabitans
second_kaiju_MEM_verbose.out	0.000139	39	441	Gluconobacter
second_kaiju_MEM_verbose.out	0.000139	39	28065	Rhodoferax
second_kaiju_MEM_verbose.out	0.000139	39	83618	Pseudoxanthomonas
second_kaiju_MEM_verbose.out	0.000139	39	292486	Avibacterium
second_kaiju_MEM_verbose.out	0.000139	39	335405	Sphingosinicella
second_kaiju_MEM_verbose.out	0.000139	39	359336	Castellaniella
second_kaiju_MEM_verbose.out	0.000139	39	393005	Tamlana
second_kaiju_MEM_verbose.out	0.000139	39	400634	Lysinibacillus
second_kaiju_MEM_verbose.out	0.000139	39	1193503	Gilliamella
second_kaiju_MEM_verbose.out	0.000139	39	2489367	Candidatus Cyclonatronum
second_kaiju_MEM_verbose.out	0.000136	38	2260	Pyrococcus
second_kaiju_MEM_verbose.out	0.000136	38	165301	Lentzea
second_kaiju_MEM_verbose.out	0.000136	38	2019482	Brevefilum
second_kaiju_MEM_verbose.out	0.000132	37	413	Methylococcus
second_kaiju_MEM_verbose.out	0.000132	37	497	Psychrobacter
second_kaiju_MEM_verbose.out	0.000132	37	81466	Aminobacterium
second_kaiju_MEM_verbose.out	0.000132	37	175304	Lentibacillus
second_kaiju_MEM_verbose.out	0.000132	37	332162	Candidatus Solibacter
second_kaiju_MEM_verbose.out	0.000132	37	456826	Candidatus Cloacimonas
second_kaiju_MEM_verbose.out	0.000129	36	50	Chondromyces
second_kaiju_MEM_verbose.out	0.000129	36	713	Actinobacillus
second_kaiju_MEM_verbose.out	0.000129	36	2050	Mobiluncus
second_kaiju_MEM_verbose.out	0.000129	36	28186	Acetohalobium
second_kaiju_MEM_verbose.out	0.000129	36	37914	Dietzia
second_kaiju_MEM_verbose.out	0.000129	36	233189	Anaerolinea
second_kaiju_MEM_verbose.out	0.000129	36	1579315	Halocynthiibacter
second_kaiju_MEM_verbose.out	0.000129	36	1911556	Sediminispirochaeta
